ZENITH(DEG),AZIMUTH(DEG),VERT(dBi),HORI(dBi),TOTAL(dBi)
64.0,6.0,-4.22,-29.74,-4.21
65.0,6.0,-4.26,-29.98,-4.24
66.0,6.0,-4.30,-30.24,-4.29
67.0,6.0,-4.36,-30.51,-4.35
68.0,6.0,-4.42,-30.80,-4.41
69.0,6.0,-4.50,-31.12,-4.49
70.0,6.0,-4.59,-31.45,-4.58
71.0,6.0,-4.69,-31.81,-4.68
72.0,6.0,-4.80,-32.20,-4.80
73.0,6.0,-4.94,-32.62,-4.93
74.0,6.0,-5.09,-33.07,-5.09
75.0,6.0,-5.27,-33.55,-5.26
76.0,6.0,-5.47,-34.08,-5.47
77.0,6.0,-5.70,-34.66,-5.70
78.0,6.0,-5.97,-35.29,-5.97
79.0,6.0,-6.29,-35.98,-6.28
80.0,6.0,-6.66,-36.75,-6.65
81.0,6.0,-7.09,-37.61,-7.09
82.0,6.0,-7.61,-38.58,-7.61
83.0,6.0,-8.24,-39.69,-8.24
84.0,6.0,-9.02,-40.99,-9.02
85.0,6.0,-10.02,-42.53,-10.01
86.0,6.0,-11.33,-44.43,-11.33
87.0,6.0,-13.16,-46.89,-13.16
88.0,6.0,-15.96,-50.38,-15.96
89.0,6.0,-21.21,-56.37,-21.20
0.0,7.0,-6.16,-25.55,-6.11
1.0,7.0,-6.16,-25.55,-6.11
2.0,7.0,-6.16,-25.55,-6.11
3.0,7.0,-6.15,-25.55,-6.10
4.0,7.0,-6.14,-25.55,-6.09
5.0,7.0,-6.13,-25.54,-6.08
6.0,7.0,-6.12,-25.54,-6.07
7.0,7.0,-6.10,-25.54,-6.05
8.0,7.0,-6.08,-25.53,-6.03
9.0,7.0,-6.06,-25.53,-6.01
10.0,7.0,-6.04,-25.52,-5.99
11.0,7.0,-6.01,-25.51,-5.96
12.0,7.0,-5.98,-25.51,-5.94
13.0,7.0,-5.95,-25.50,-5.91
14.0,7.0,-5.92,-25.49,-5.87
15.0,7.0,-5.89,-25.48,-5.84
16.0,7.0,-5.85,-25.47,-5.81
17.0,7.0,-5.82,-25.46,-5.77
18.0,7.0,-5.78,-25.46,-5.73
19.0,7.0,-5.74,-25.45,-5.69
20.0,7.0,-5.69,-25.44,-5.65
21.0,7.0,-5.65,-25.43,-5.60
22.0,7.0,-5.60,-25.42,-5.56
23.0,7.0,-5.56,-25.42,-5.51
24.0,7.0,-5.51,-25.41,-5.47
25.0,7.0,-5.46,-25.41,-5.42
26.0,7.0,-5.41,-25.40,-5.37
27.0,7.0,-5.36,-25.40,-5.32
28.0,7.0,-5.31,-25.40,-5.27
29.0,7.0,-5.26,-25.40,-5.22
30.0,7.0,-5.21,-25.40,-5.17
31.0,7.0,-5.16,-25.40,-5.12
32.0,7.0,-5.10,-25.41,-5.06
33.0,7.0,-5.05,-25.42,-5.01
34.0,7.0,-5.00,-25.43,-4.96
35.0,7.0,-4.95,-25.44,-4.91
36.0,7.0,-4.90,-25.46,-4.86
37.0,7.0,-4.85,-25.48,-4.81
38.0,7.0,-4.79,-25.51,-4.76
39.0,7.0,-4.74,-25.53,-4.71
40.0,7.0,-4.70,-25.56,-4.66
41.0,7.0,-4.65,-25.60,-4.61
42.0,7.0,-4.60,-25.64,-4.57
43.0,7.0,-4.56,-25.68,-4.52
44.0,7.0,-4.51,-25.73,-4.48
45.0,7.0,-4.47,-25.78,-4.44
46.0,7.0,-4.43,-25.84,-4.40
47.0,7.0,-4.39,-25.91,-4.36
48.0,7.0,-4.35,-25.98,-4.32
49.0,7.0,-4.32,-26.05,-4.29
50.0,7.0,-4.29,-26.14,-4.26
51.0,7.0,-4.26,-26.23,-4.23
52.0,7.0,-4.23,-26.32,-4.20
53.0,7.0,-4.21,-26.43,-4.18
54.0,7.0,-4.19,-26.54,-4.16
55.0,7.0,-4.17,-26.66,-4.15
56.0,7.0,-4.16,-26.80,-4.14
57.0,7.0,-4.15,-26.94,-4.13
58.0,7.0,-4.15,-27.09,-4.12
59.0,7.0,-4.15,-27.25,-4.13
60.0,7.0,-4.15,-27.42,-4.13
61.0,7.0,-4.16,-27.60,-4.14
62.0,7.0,-4.18,-27.80,-4.16
63.0,7.0,-4.20,-28.01,-4.19
64.0,7.0,-4.23,-28.24,-4.22
65.0,7.0,-4.27,-28.48,-4.26
66.0,7.0,-4.32,-28.73,-4.30
67.0,7.0,-4.37,-29.01,-4.36
68.0,7.0,-4.44,-29.30,-4.42
69.0,7.0,-4.51,-29.61,-4.50
70.0,7.0,-4.60,-29.95,-4.59
71.0,7.0,-4.70,-30.31,-4.69
72.0,7.0,-4.82,-30.70,-4.81
73.0,7.0,-4.95,-31.12,-4.94
74.0,7.0,-5.11,-31.57,-5.10
75.0,7.0,-5.29,-32.05,-5.28
76.0,7.0,-5.49,-32.58,-5.48
77.0,7.0,-5.72,-33.16,-5.71
78.0,7.0,-5.99,-33.79,-5.98
79.0,7.0,-6.31,-34.48,-6.30
80.0,7.0,-6.67,-35.25,-6.67
81.0,7.0,-7.11,-36.11,-7.10
82.0,7.0,-7.63,-37.08,-7.62
83.0,7.0,-8.26,-38.20,-8.25
84.0,7.0,-9.04,-39.49,-9.04
85.0,7.0,-10.03,-41.03,-10.03
86.0,7.0,-11.35,-42.93,-11.34
87.0,7.0,-13.17,-45.39,-13.17
88.0,7.0,-15.98,-48.88,-15.98
89.0,7.0,-21.22,-54.87,-21.22
0.0,8.0,-6.18,-24.24,-6.11
1.0,8.0,-6.18,-24.24,-6.11
2.0,8.0,-6.17,-24.24,-6.11
3.0,8.0,-6.17,-24.24,-6.10
4.0,8.0,-6.16,-24.24,-6.09
5.0,8.0,-6.15,-24.24,-6.08
6.0,8.0,-6.13,-24.23,-6.07
7.0,8.0,-6.12,-24.23,-6.05
8.0,8.0,-6.10,-24.22,-6.03
9.0,8.0,-6.08,-24.22,-6.01
10.0,8.0,-6.05,-24.21,-5.99
11.0,8.0,-6.03,-24.21,-5.96
12.0,8.0,-6.00,-24.20,-5.94
13.0,8.0,-5.97,-24.19,-5.91
14.0,8.0,-5.94,-24.18,-5.88
15.0,8.0,-5.91,-24.17,-5.84
16.0,8.0,-5.87,-24.17,-5.81
17.0,8.0,-5.83,-24.16,-5.77
18.0,8.0,-5.79,-24.15,-5.73
19.0,8.0,-5.75,-24.14,-5.69
20.0,8.0,-5.71,-24.13,-5.65
21.0,8.0,-5.67,-24.13,-5.61
22.0,8.0,-5.62,-24.12,-5.56
23.0,8.0,-5.58,-24.11,-5.52
24.0,8.0,-5.53,-24.11,-5.47
25.0,8.0,-5.48,-24.10,-5.42
26.0,8.0,-5.43,-24.10,-5.37
27.0,8.0,-5.38,-24.10,-5.32
28.0,8.0,-5.33,-24.10,-5.27
29.0,8.0,-5.28,-24.10,-5.22
30.0,8.0,-5.23,-24.10,-5.17
31.0,8.0,-5.18,-24.10,-5.12
32.0,8.0,-5.12,-24.11,-5.07
33.0,8.0,-5.07,-24.12,-5.02
34.0,8.0,-5.02,-24.13,-4.97
35.0,8.0,-4.97,-24.15,-4.91
36.0,8.0,-4.91,-24.16,-4.86
37.0,8.0,-4.86,-24.18,-4.81
38.0,8.0,-4.81,-24.21,-4.76
39.0,8.0,-4.76,-24.24,-4.71
40.0,8.0,-4.71,-24.27,-4.67
41.0,8.0,-4.67,-24.30,-4.62
42.0,8.0,-4.62,-24.34,-4.57
43.0,8.0,-4.57,-24.39,-4.53
44.0,8.0,-4.53,-24.44,-4.49
45.0,8.0,-4.49,-24.49,-4.44
46.0,8.0,-4.45,-24.55,-4.40
47.0,8.0,-4.41,-24.62,-4.37
48.0,8.0,-4.37,-24.69,-4.33
49.0,8.0,-4.34,-24.76,-4.30
50.0,8.0,-4.31,-24.85,-4.27
51.0,8.0,-4.28,-24.94,-4.24
52.0,8.0,-4.25,-25.04,-4.21
53.0,8.0,-4.23,-25.14,-4.19
54.0,8.0,-4.21,-25.26,-4.17
55.0,8.0,-4.19,-25.38,-4.16
56.0,8.0,-4.18,-25.51,-4.15
57.0,8.0,-4.17,-25.65,-4.14
58.0,8.0,-4.17,-25.80,-4.14
59.0,8.0,-4.17,-25.96,-4.14
60.0,8.0,-4.17,-26.14,-4.14
61.0,8.0,-4.18,-26.32,-4.16
62.0,8.0,-4.20,-26.52,-4.17
63.0,8.0,-4.22,-26.73,-4.20
64.0,8.0,-4.25,-26.96,-4.23
65.0,8.0,-4.29,-27.20,-4.27
66.0,8.0,-4.34,-27.45,-4.32
67.0,8.0,-4.39,-27.73,-4.37
68.0,8.0,-4.46,-28.02,-4.44
69.0,8.0,-4.53,-28.33,-4.52
70.0,8.0,-4.62,-28.67,-4.60
71.0,8.0,-4.72,-29.03,-4.71
72.0,8.0,-4.84,-29.42,-4.83
73.0,8.0,-4.97,-29.84,-4.96
74.0,8.0,-5.13,-30.29,-5.11
75.0,8.0,-5.30,-30.78,-5.29
76.0,8.0,-5.51,-31.31,-5.50
77.0,8.0,-5.74,-31.88,-5.73
78.0,8.0,-6.01,-32.51,-6.00
79.0,8.0,-6.32,-33.21,-6.32
80.0,8.0,-6.69,-33.98,-6.68
81.0,8.0,-7.13,-34.84,-7.12
82.0,8.0,-7.65,-35.81,-7.64
83.0,8.0,-8.28,-36.92,-8.27
84.0,8.0,-9.06,-38.21,-9.05
85.0,8.0,-10.05,-39.75,-10.05
86.0,8.0,-11.36,-41.65,-11.36
87.0,8.0,-13.19,-44.12,-13.19
88.0,8.0,-16.00,-47.61,-15.99
89.0,8.0,-21.24,-53.60,-21.24
0.0,9.0,-6.20,-23.11,-6.11
1.0,9.0,-6.20,-23.11,-6.11
2.0,9.0,-6.19,-23.11,-6.11
3.0,9.0,-6.19,-23.11,-6.10
4.0,9.0,-6.18,-23.11,-6.09
5.0,9.0,-6.17,-23.10,-6.08
6.0,9.0,-6.15,-23.10,-6.07
7.0,9.0,-6.14,-23.10,-6.05
8.0,9.0,-6.12,-23.09,-6.03
9.0,9.0,-6.10,-23.08,-6.01
10.0,9.0,-6.08,-23.08,-5.99
11.0,9.0,-6.05,-23.07,-5.96
12.0,9.0,-6.02,-23.06,-5.94
13.0,9.0,-5.99,-23.06,-5.91
14.0,9.0,-5.96,-23.05,-5.88
15.0,9.0,-5.93,-23.04,-5.84
16.0,9.0,-5.89,-23.03,-5.81
17.0,9.0,-5.85,-23.02,-5.77
18.0,9.0,-5.81,-23.02,-5.73
19.0,9.0,-5.77,-23.01,-5.69
20.0,9.0,-5.73,-23.00,-5.65
21.0,9.0,-5.69,-22.99,-5.61
22.0,9.0,-5.64,-22.99,-5.56
23.0,9.0,-5.60,-22.98,-5.52
24.0,9.0,-5.55,-22.98,-5.47
25.0,9.0,-5.50,-22.97,-5.42
26.0,9.0,-5.45,-22.97,-5.38
27.0,9.0,-5.40,-22.97,-5.33
28.0,9.0,-5.35,-22.97,-5.28
29.0,9.0,-5.30,-22.97,-5.23
30.0,9.0,-5.25,-22.97,-5.18
31.0,9.0,-5.20,-22.98,-5.12
32.0,9.0,-5.14,-22.98,-5.07
33.0,9.0,-5.09,-22.99,-5.02
34.0,9.0,-5.04,-23.00,-4.97
35.0,9.0,-4.99,-23.02,-4.92
36.0,9.0,-4.94,-23.04,-4.87
37.0,9.0,-4.88,-23.06,-4.82
38.0,9.0,-4.83,-23.08,-4.77
39.0,9.0,-4.78,-23.11,-4.72
40.0,9.0,-4.74,-23.14,-4.67
41.0,9.0,-4.69,-23.18,-4.63
42.0,9.0,-4.64,-23.22,-4.58
43.0,9.0,-4.60,-23.26,-4.54
44.0,9.0,-4.55,-23.31,-4.49
45.0,9.0,-4.51,-23.37,-4.45
46.0,9.0,-4.47,-23.43,-4.41
47.0,9.0,-4.43,-23.49,-4.38
48.0,9.0,-4.39,-23.57,-4.34
49.0,9.0,-4.36,-23.64,-4.31
50.0,9.0,-4.33,-23.73,-4.28
51.0,9.0,-4.30,-23.82,-4.25
52.0,9.0,-4.27,-23.92,-4.23
53.0,9.0,-4.25,-24.02,-4.20
54.0,9.0,-4.23,-24.14,-4.18
55.0,9.0,-4.21,-24.26,-4.17
56.0,9.0,-4.20,-24.39,-4.16
57.0,9.0,-4.19,-24.54,-4.15
58.0,9.0,-4.19,-24.69,-4.15
59.0,9.0,-4.19,-24.85,-4.15
60.0,9.0,-4.19,-25.02,-4.16
61.0,9.0,-4.20,-25.21,-4.17
62.0,9.0,-4.22,-25.40,-4.19
63.0,9.0,-4.25,-25.62,-4.21
64.0,9.0,-4.28,-25.84,-4.25
65.0,9.0,-4.31,-26.08,-4.28
66.0,9.0,-4.36,-26.34,-4.33
67.0,9.0,-4.41,-26.61,-4.39
68.0,9.0,-4.48,-26.91,-4.46
69.0,9.0,-4.56,-27.22,-4.53
70.0,9.0,-4.64,-27.56,-4.62
71.0,9.0,-4.75,-27.92,-4.72
72.0,9.0,-4.86,-28.31,-4.84
73.0,9.0,-5.00,-28.73,-4.98
74.0,9.0,-5.15,-29.18,-5.13
75.0,9.0,-5.33,-29.67,-5.31
76.0,9.0,-5.53,-30.19,-5.51
77.0,9.0,-5.76,-30.77,-5.75
78.0,9.0,-6.03,-31.40,-6.02
79.0,9.0,-6.35,-32.10,-6.34
80.0,9.0,-6.71,-32.87,-6.70
81.0,9.0,-7.15,-33.73,-7.14
82.0,9.0,-7.67,-34.70,-7.66
83.0,9.0,-8.30,-35.81,-8.29
84.0,9.0,-9.08,-37.10,-9.08
85.0,9.0,-10.08,-38.65,-10.07
86.0,9.0,-11.39,-40.54,-11.38
87.0,9.0,-13.22,-43.01,-13.21
88.0,9.0,-16.02,-46.50,-16.02
89.0,9.0,-21.26,-52.49,-21.26
0.0,10.0,-6.22,-22.11,-6.11
1.0,10.0,-6.22,-22.11,-6.11
2.0,10.0,-6.22,-22.11,-6.11
3.0,10.0,-6.21,-22.11,-6.10
4.0,10.0,-6.20,-22.10,-6.09
5.0,10.0,-6.19,-22.10,-6.08
6.0,10.0,-6.18,-22.10,-6.07
7.0,10.0,-6.16,-22.09,-6.05
8.0,10.0,-6.14,-22.09,-6.03
9.0,10.0,-6.12,-22.08,-6.01
10.0,10.0,-6.10,-22.08,-5.99
11.0,10.0,-6.07,-22.07,-5.97
12.0,10.0,-6.05,-22.06,-5.94
13.0,10.0,-6.02,-22.06,-5.91
14.0,10.0,-5.98,-22.05,-5.88
15.0,10.0,-5.95,-22.04,-5.84
16.0,10.0,-5.91,-22.03,-5.81
17.0,10.0,-5.88,-22.02,-5.77
18.0,10.0,-5.84,-22.02,-5.73
19.0,10.0,-5.80,-22.01,-5.69
20.0,10.0,-5.75,-22.00,-5.65
21.0,10.0,-5.71,-21.99,-5.61
22.0,10.0,-5.67,-21.99,-5.57
23.0,10.0,-5.62,-21.98,-5.52
24.0,10.0,-5.57,-21.98,-5.47
25.0,10.0,-5.52,-21.97,-5.43
26.0,10.0,-5.48,-21.97,-5.38
27.0,10.0,-5.43,-21.97,-5.33
28.0,10.0,-5.37,-21.97,-5.28
29.0,10.0,-5.32,-21.97,-5.23
30.0,10.0,-5.27,-21.97,-5.18
31.0,10.0,-5.22,-21.98,-5.13
32.0,10.0,-5.17,-21.99,-5.08
33.0,10.0,-5.12,-22.00,-5.03
34.0,10.0,-5.06,-22.01,-4.98
35.0,10.0,-5.01,-22.02,-4.93
36.0,10.0,-4.96,-22.04,-4.88
37.0,10.0,-4.91,-22.06,-4.83
38.0,10.0,-4.86,-22.09,-4.78
39.0,10.0,-4.81,-22.12,-4.73
40.0,10.0,-4.76,-22.15,-4.68
41.0,10.0,-4.71,-22.19,-4.63
42.0,10.0,-4.66,-22.23,-4.59
43.0,10.0,-4.62,-22.27,-4.55
44.0,10.0,-4.58,-22.32,-4.50
45.0,10.0,-4.53,-22.38,-4.46
46.0,10.0,-4.49,-22.44,-4.42
47.0,10.0,-4.45,-22.50,-4.39
48.0,10.0,-4.42,-22.58,-4.35
49.0,10.0,-4.38,-22.65,-4.32
50.0,10.0,-4.35,-22.74,-4.29
51.0,10.0,-4.32,-22.83,-4.26
52.0,10.0,-4.30,-22.93,-4.24
53.0,10.0,-4.27,-23.04,-4.22
54.0,10.0,-4.25,-23.15,-4.20
55.0,10.0,-4.24,-23.27,-4.18
56.0,10.0,-4.22,-23.41,-4.17
57.0,10.0,-4.22,-23.55,-4.17
58.0,10.0,-4.21,-23.70,-4.16
59.0,10.0,-4.21,-23.86,-4.17
60.0,10.0,-4.22,-24.04,-4.17
61.0,10.0,-4.23,-24.22,-4.19
62.0,10.0,-4.25,-24.42,-4.20
63.0,10.0,-4.27,-24.63,-4.23
64.0,10.0,-4.30,-24.86,-4.26
65.0,10.0,-4.34,-25.10,-4.30
66.0,10.0,-4.38,-25.36,-4.35
67.0,10.0,-4.44,-25.63,-4.41
68.0,10.0,-4.50,-25.92,-4.47
69.0,10.0,-4.58,-26.24,-4.55
70.0,10.0,-4.67,-26.58,-4.64
71.0,10.0,-4.77,-26.94,-4.74
72.0,10.0,-4.89,-27.33,-4.86
73.0,10.0,-5.02,-27.74,-5.00
74.0,10.0,-5.17,-28.20,-5.15
75.0,10.0,-5.35,-28.68,-5.33
76.0,10.0,-5.55,-29.21,-5.54
77.0,10.0,-5.79,-29.79,-5.77
78.0,10.0,-6.06,-30.42,-6.04
79.0,10.0,-6.37,-31.12,-6.36
80.0,10.0,-6.74,-31.89,-6.73
81.0,10.0,-7.17,-32.75,-7.16
82.0,10.0,-7.69,-33.72,-7.68
83.0,10.0,-8.33,-34.83,-8.32
84.0,10.0,-9.11,-36.12,-9.10
85.0,10.0,-10.10,-37.66,-10.09
86.0,10.0,-11.41,-39.56,-11.41
87.0,10.0,-13.24,-42.03,-13.24
88.0,10.0,-16.04,-45.52,-16.04
89.0,10.0,-21.29,-51.51,-21.29
0.0,11.0,-6.25,-21.21,-6.11
1.0,11.0,-6.25,-21.21,-6.11
2.0,11.0,-6.24,-21.21,-6.11
3.0,11.0,-6.24,-21.21,-6.10
4.0,11.0,-6.23,-21.21,-6.09
5.0,11.0,-6.22,-21.21,-6.08
6.0,11.0,-6.20,-21.20,-6.07
7.0,11.0,-6.19,-21.20,-6.05
8.0,11.0,-6.17,-21.19,-6.03
9.0,11.0,-6.15,-21.19,-6.01
10.0,11.0,-6.12,-21.18,-5.99
11.0,11.0,-6.10,-21.18,-5.97
12.0,11.0,-6.07,-21.17,-5.94
13.0,11.0,-6.04,-21.16,-5.91
14.0,11.0,-6.01,-21.15,-5.88
15.0,11.0,-5.98,-21.15,-5.85
16.0,11.0,-5.94,-21.14,-5.81
17.0,11.0,-5.90,-21.13,-5.77
18.0,11.0,-5.86,-21.12,-5.74
19.0,11.0,-5.82,-21.11,-5.70
20.0,11.0,-5.78,-21.11,-5.66
21.0,11.0,-5.74,-21.10,-5.61
22.0,11.0,-5.69,-21.09,-5.57
23.0,11.0,-5.65,-21.09,-5.52
24.0,11.0,-5.60,-21.08,-5.48
25.0,11.0,-5.55,-21.08,-5.43
26.0,11.0,-5.50,-21.08,-5.38
27.0,11.0,-5.45,-21.08,-5.33
28.0,11.0,-5.40,-21.08,-5.28
29.0,11.0,-5.35,-21.08,-5.23
30.0,11.0,-5.30,-21.08,-5.18
31.0,11.0,-5.25,-21.09,-5.13
32.0,11.0,-5.19,-21.10,-5.08
33.0,11.0,-5.14,-21.11,-5.03
34.0,11.0,-5.09,-21.12,-4.98
35.0,11.0,-5.04,-21.13,-4.93
36.0,11.0,-4.99,-21.15,-4.88
37.0,11.0,-4.94,-21.18,-4.83
38.0,11.0,-4.88,-21.20,-4.78
39.0,11.0,-4.83,-21.23,-4.74
40.0,11.0,-4.79,-21.26,-4.69
41.0,11.0,-4.74,-21.30,-4.64
42.0,11.0,-4.69,-21.34,-4.60
43.0,11.0,-4.65,-21.38,-4.56
44.0,11.0,-4.60,-21.44,-4.51
45.0,11.0,-4.56,-21.49,-4.47
46.0,11.0,-4.52,-21.55,-4.43
47.0,11.0,-4.48,-21.62,-4.40
48.0,11.0,-4.44,-21.69,-4.36
49.0,11.0,-4.41,-21.77,-4.33
50.0,11.0,-4.38,-21.85,-4.30
51.0,11.0,-4.35,-21.95,-4.27
52.0,11.0,-4.32,-22.05,-4.25
53.0,11.0,-4.30,-22.15,-4.23
54.0,11.0,-4.28,-22.27,-4.21
55.0,11.0,-4.26,-22.39,-4.20
56.0,11.0,-4.25,-22.52,-4.19
57.0,11.0,-4.24,-22.67,-4.18
58.0,11.0,-4.24,-22.82,-4.18
59.0,11.0,-4.24,-22.98,-4.18
60.0,11.0,-4.25,-23.15,-4.19
61.0,11.0,-4.26,-23.34,-4.20
62.0,11.0,-4.27,-23.54,-4.22
63.0,11.0,-4.30,-23.75,-4.25
64.0,11.0,-4.33,-23.97,-4.28
65.0,11.0,-4.37,-24.22,-4.32
66.0,11.0,-4.41,-24.47,-4.37
67.0,11.0,-4.47,-24.75,-4.43
68.0,11.0,-4.53,-25.04,-4.49
69.0,11.0,-4.61,-25.36,-4.57
70.0,11.0,-4.70,-25.70,-4.66
71.0,11.0,-4.80,-26.06,-4.77
72.0,11.0,-4.91,-26.45,-4.88
73.0,11.0,-5.05,-26.86,-5.02
74.0,11.0,-5.20,-27.32,-5.18
75.0,11.0,-5.38,-27.80,-5.35
76.0,11.0,-5.58,-28.33,-5.56
77.0,11.0,-5.81,-28.91,-5.79
78.0,11.0,-6.08,-29.54,-6.07
79.0,11.0,-6.40,-30.24,-6.38
80.0,11.0,-6.77,-31.01,-6.75
81.0,11.0,-7.20,-31.87,-7.19
82.0,11.0,-7.72,-32.84,-7.71
83.0,11.0,-8.35,-33.95,-8.34
84.0,11.0,-9.13,-35.24,-9.12
85.0,11.0,-10.13,-36.79,-10.12
86.0,11.0,-11.44,-38.68,-11.43
87.0,11.0,-13.27,-41.15,-13.26
88.0,11.0,-16.07,-44.64,-16.07
89.0,11.0,-21.32,-50.63,-21.31
0.0,12.0,-6.28,-20.40,-6.11
1.0,12.0,-6.28,-20.40,-6.11
2.0,12.0,-6.27,-20.40,-6.11
3.0,12.0,-6.27,-20.40,-6.10
4.0,12.0,-6.26,-20.40,-6.09
5.0,12.0,-6.25,-20.40,-6.08
6.0,12.0,-6.23,-20.39,-6.07
7.0,12.0,-6.22,-20.39,-6.05
8.0,12.0,-6.20,-20.39,-6.03
9.0,12.0,-6.18,-20.38,-6.01
10.0,12.0,-6.15,-20.37,-5.99
11.0,12.0,-6.13,-20.37,-5.97
12.0,12.0,-6.10,-20.36,-5.94
13.0,12.0,-6.07,-20.35,-5.91
14.0,12.0,-6.04,-20.35,-5.88
15.0,12.0,-6.00,-20.34,-5.85
16.0,12.0,-5.97,-20.33,-5.81
17.0,12.0,-5.93,-20.32,-5.78
18.0,12.0,-5.89,-20.31,-5.74
19.0,12.0,-5.85,-20.31,-5.70
20.0,12.0,-5.81,-20.30,-5.66
21.0,12.0,-5.77,-20.29,-5.62
22.0,12.0,-5.72,-20.29,-5.57
23.0,12.0,-5.67,-20.28,-5.53
24.0,12.0,-5.63,-20.28,-5.48
25.0,12.0,-5.58,-20.27,-5.43
26.0,12.0,-5.53,-20.27,-5.39
27.0,12.0,-5.48,-20.27,-5.34
28.0,12.0,-5.43,-20.27,-5.29
29.0,12.0,-5.38,-20.27,-5.24
30.0,12.0,-5.33,-20.28,-5.19
31.0,12.0,-5.27,-20.28,-5.14
32.0,12.0,-5.22,-20.29,-5.09
33.0,12.0,-5.17,-20.30,-5.04
34.0,12.0,-5.12,-20.31,-4.99
35.0,12.0,-5.07,-20.33,-4.94
36.0,12.0,-5.02,-20.35,-4.89
37.0,12.0,-4.96,-20.37,-4.84
38.0,12.0,-4.91,-20.40,-4.79
39.0,12.0,-4.86,-20.43,-4.75
40.0,12.0,-4.82,-20.46,-4.70
41.0,12.0,-4.77,-20.49,-4.65
42.0,12.0,-4.72,-20.54,-4.61
43.0,12.0,-4.68,-20.58,-4.57
44.0,12.0,-4.63,-20.63,-4.52
45.0,12.0,-4.59,-20.69,-4.48
46.0,12.0,-4.55,-20.75,-4.45
47.0,12.0,-4.51,-20.82,-4.41
48.0,12.0,-4.47,-20.89,-4.38
49.0,12.0,-4.44,-20.97,-4.34
50.0,12.0,-4.41,-21.05,-4.32
51.0,12.0,-4.38,-21.14,-4.29
52.0,12.0,-4.35,-21.24,-4.26
53.0,12.0,-4.33,-21.35,-4.24
54.0,12.0,-4.31,-21.47,-4.23
55.0,12.0,-4.29,-21.59,-4.21
56.0,12.0,-4.28,-21.72,-4.20
57.0,12.0,-4.27,-21.87,-4.20
58.0,12.0,-4.27,-22.02,-4.20
59.0,12.0,-4.27,-22.18,-4.20
60.0,12.0,-4.28,-22.35,-4.21
61.0,12.0,-4.29,-22.54,-4.22
62.0,12.0,-4.30,-22.74,-4.24
63.0,12.0,-4.33,-22.95,-4.27
64.0,12.0,-4.36,-23.18,-4.30
65.0,12.0,-4.40,-23.42,-4.34
66.0,12.0,-4.44,-23.68,-4.39
67.0,12.0,-4.50,-23.95,-4.45
68.0,12.0,-4.56,-24.25,-4.52
69.0,12.0,-4.64,-24.56,-4.59
70.0,12.0,-4.73,-24.90,-4.68
71.0,12.0,-4.83,-25.26,-4.79
72.0,12.0,-4.94,-25.65,-4.91
73.0,12.0,-5.08,-26.07,-5.04
74.0,12.0,-5.23,-26.52,-5.20
75.0,12.0,-5.41,-27.01,-5.38
76.0,12.0,-5.61,-27.54,-5.58
77.0,12.0,-5.85,-28.11,-5.82
78.0,12.0,-6.12,-28.75,-6.09
79.0,12.0,-6.43,-29.44,-6.41
80.0,12.0,-6.80,-30.21,-6.78
81.0,12.0,-7.23,-31.07,-7.21
82.0,12.0,-7.75,-32.04,-7.74
83.0,12.0,-8.38,-33.15,-8.37
84.0,12.0,-9.16,-34.45,-9.15
85.0,12.0,-10.16,-35.99,-10.15
86.0,12.0,-11.47,-37.89,-11.46
87.0,12.0,-13.30,-40.35,-13.29
88.0,12.0,-16.10,-43.84,-16.09
89.0,12.0,-21.35,-49.83,-21.34
0.0,13.0,-6.31,-19.67,-6.11
1.0,13.0,-6.31,-19.67,-6.11
2.0,13.0,-6.30,-19.67,-6.11
3.0,13.0,-6.30,-19.67,-6.10
4.0,13.0,-6.29,-19.66,-6.09
5.0,13.0,-6.28,-19.66,-6.08
6.0,13.0,-6.26,-19.66,-6.07
7.0,13.0,-6.25,-19.65,-6.05
8.0,13.0,-6.23,-19.65,-6.03
9.0,13.0,-6.21,-19.64,-6.01
10.0,13.0,-6.18,-19.64,-5.99
11.0,13.0,-6.16,-19.63,-5.97
12.0,13.0,-6.13,-19.62,-5.94
13.0,13.0,-6.10,-19.62,-5.91
14.0,13.0,-6.07,-19.61,-5.88
15.0,13.0,-6.04,-19.60,-5.85
16.0,13.0,-6.00,-19.59,-5.81
17.0,13.0,-5.96,-19.58,-5.78
18.0,13.0,-5.92,-19.58,-5.74
19.0,13.0,-5.88,-19.57,-5.70
20.0,13.0,-5.84,-19.56,-5.66
21.0,13.0,-5.80,-19.56,-5.62
22.0,13.0,-5.75,-19.55,-5.58
23.0,13.0,-5.71,-19.54,-5.53
24.0,13.0,-5.66,-19.54,-5.49
25.0,13.0,-5.61,-19.54,-5.44
26.0,13.0,-5.56,-19.53,-5.39
27.0,13.0,-5.51,-19.53,-5.34
28.0,13.0,-5.46,-19.53,-5.29
29.0,13.0,-5.41,-19.54,-5.25
30.0,13.0,-5.36,-19.54,-5.20
31.0,13.0,-5.31,-19.55,-5.15
32.0,13.0,-5.25,-19.56,-5.10
33.0,13.0,-5.20,-19.57,-5.05
34.0,13.0,-5.15,-19.58,-5.00
35.0,13.0,-5.10,-19.60,-4.95
36.0,13.0,-5.05,-19.61,-4.90
37.0,13.0,-5.00,-19.64,-4.85
38.0,13.0,-4.95,-19.66,-4.80
39.0,13.0,-4.90,-19.69,-4.75
